llm,agent_config,seed,run_id,quest_id,quest_name,quest_type,quest_category,difficulty,success,attempts,first_try_success,completion_time,total_tokens,sample_efficiency,avg_interactions_per_attempt,final_successful_attempt_interactions,adaptation_speed,rules_learned,rules_retracted,ntp_veto_rate,ilp_confidence,error_types,recovery_strategies,learning_opportunity,failure_modes_encountered
Gemini-2.5-Pro,MLLM-Agent-Baseline,42,Gemini-2.5-Pro_MLLM-Agent-Baseline_42,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,3,False,75.3,477,35,11.7,12,,,,0.0,1.0,"['plan_execution_error', 'sequence_error']","['use_fallback_strategy', 'request_clarification']",conditional_behavior,"['wrong_menu', 'interface_confusion']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,42,Gemini-2.5-Pro_MLLM-Agent-Baseline_42,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,9,False,428.8,1595,234,26.0,22,,,,0.0,1.0,"['plan_execution_error', 'goal_misunderstanding', 'sequence_error', 'goal_misunderstanding', 'collision_detection_failure']","['simplify_approach', 'request_clarification', 'seek_alternative_path', 'seek_alternative_path', 'request_clarification']",sequence_scaling,"['target_confusion', 'health_management', 'combat_fatigue']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,42,Gemini-2.5-Pro_MLLM-Agent-Baseline_42,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,9,False,507.9,2203,252,28.0,27,,,,0.0,1.0,"['collision_detection_failure', 'goal_misunderstanding', 'sequence_error', 'collision_detection_failure', 'goal_misunderstanding']","['use_fallback_strategy', 'seek_alternative_path', 'seek_alternative_path', 'backtrack_and_replan', 'manual_intervention']",social_interaction,"['interaction_failed', 'npc_not_found', 'dialogue_stuck']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,42,Gemini-2.5-Pro_MLLM-Agent-Baseline_42,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,False,16,False,746.3,2138,382,23.9,0,,,,0.0,1.0,"['movement_confusion', 'movement_confusion', 'plan_execution_error', 'pathfinding_error', 'plan_execution_error']","['use_fallback_strategy', 'simplify_approach', 'simplify_approach', 'manual_intervention', 'manual_intervention']",quest_chain_management,"['incomplete_reporting', 'npc_mix_up', 'quest_state_confusion']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,42,Gemini-2.5-Pro_MLLM-Agent-Baseline_42,9,Kill one more goblin,systematicity,pattern_reuse,2,True,3,False,63.3,502,32,10.7,8,,,,0.0,1.0,"['pathfinding_error', 'plan_execution_error']","['reset_and_restart', 'seek_alternative_path']",skill_transfer,"['skill_decay', 'pattern_degradation']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,42,Gemini-2.5-Pro_MLLM-Agent-Baseline_42,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,False,16,False,698.2,4164,405,25.3,0,,,,0.0,1.0,"['movement_confusion', 'goal_misunderstanding', 'collision_detection_failure', 'collision_detection_failure', 'goal_misunderstanding']","['seek_alternative_path', 'seek_alternative_path', 'manual_intervention', 'seek_alternative_path', 'request_clarification']",advanced_strategy,"['state_management_failure', 'complexity_overload', 'sequence_break']"
Gemini-2.5-Pro,AGEL-Comp-Full-System,42,Gemini-2.5-Pro_AGEL-Comp-Full-System_42,1,Find the bag of gold and grab it,primitive,navigation,1,True,1,True,6.0,80,5,5.0,3,,11.0,0.0,0.011105163,0.914712001,,,basic_interaction,
Gemini-2.5-Pro,AGEL-Comp-Full-System,42,Gemini-2.5-Pro_AGEL-Comp-Full-System_42,2,Find the goblin and kill it,primitive,combat,2,True,1,True,11.6,213,9,4.5,3,1.0,19.0,1.0,0.017713,0.94623493,['collision_detection_failure'],['simplify_approach'],combat_mechanics,['combat_strategy_error']
Gemini-2.5-Pro,AGEL-Comp-Full-System,42,Gemini-2.5-Pro_AGEL-Comp-Full-System_42,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,1,True,8.8,168,6,6.0,4,,14.0,1.0,0.028441787,0.773478588,,,inventory_management,
Gemini-2.5-Pro,AGEL-Comp-Full-System,42,Gemini-2.5-Pro_AGEL-Comp-Full-System_42,4,"Consume mushroom, then meat",learning,critical_learning,3,True,1,True,6.9,143,5,5.0,3,,25.0,1.0,0.076116048,0.937552727,,,harm_detection_and_avoidance,
Gemini-2.5-Pro,AGEL-Comp-Full-System,42,Gemini-2.5-Pro_AGEL-Comp-Full-System_42,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,1,True,7.9,108,5,5.0,4,,7.0,0.0,0.001982224,0.888349624,,,conditional_behavior,
Gemini-2.5-Pro,AGEL-Comp-Full-System,42,Gemini-2.5-Pro_AGEL-Comp-Full-System_42,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,1,True,15.9,102,15,15.0,10,,16.0,1.0,0.111322421,0.983258449,,,sequence_scaling,
Gemini-2.5-Pro,AGEL-Comp-Full-System,42,Gemini-2.5-Pro_AGEL-Comp-Full-System_42,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,2,False,61.1,295,45,22.5,13,1.0,14.0,0.0,0.021160666,0.860115819,['goal_misunderstanding'],['manual_intervention'],social_interaction,['npc_not_found']
Gemini-2.5-Pro,AGEL-Comp-Full-System,42,Gemini-2.5-Pro_AGEL-Comp-Full-System_42,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,True,4,False,58.0,633,47,11.8,6,1.5,18.0,1.0,0.062493136,0.874565644,"['sequence_error', 'collision_detection_failure', 'collision_detection_failure']","['reset_and_restart', 'backtrack_and_replan', 'backtrack_and_replan']",quest_chain_management,"['incomplete_reporting', 'quest_state_confusion', 'npc_mix_up']"
Gemini-2.5-Pro,AGEL-Comp-Full-System,42,Gemini-2.5-Pro_AGEL-Comp-Full-System_42,9,Kill one more goblin,systematicity,pattern_reuse,2,True,1,True,6.4,95,4,4.0,4,,6.0,0.0,0.083585738,0.997907442,,,skill_transfer,
Gemini-2.5-Pro,AGEL-Comp-Full-System,42,Gemini-2.5-Pro_AGEL-Comp-Full-System_42,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,True,4,False,60.1,594,57,14.2,8,1.5,11.0,0.0,0.065813021,0.885617922,"['movement_confusion', 'goal_misunderstanding', 'sequence_error']","['manual_intervention', 'use_fallback_strategy', 'request_clarification']",advanced_strategy,"['complexity_overload', 'sequence_break', 'state_management_failure']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_42,1,Find the bag of gold and grab it,primitive,navigation,1,True,1,True,7.9,96,6,6.0,4,,,,0.0,0.837090404,,,basic_interaction,
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_42,2,Find the goblin and kill it,primitive,combat,2,True,4,False,38.2,494,28,7.0,5,,,,0.0,0.80681894,"['goal_misunderstanding', 'sequence_error', 'sequence_error']","['retry_with_modified_prompt', 'retry_with_modified_prompt', 'retry_with_modified_prompt']",combat_mechanics,"['health_depletion', 'enemy_detection_failure', 'combat_strategy_error']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_42,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,3,False,42.9,380,42,14.0,10,,,,0.0,0.898684168,"['plan_execution_error', 'plan_execution_error']","['seek_alternative_path', 'retry_with_modified_prompt']",inventory_management,"['item_confusion', 'inventory_full']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_42,4,"Consume mushroom, then meat",learning,critical_learning,3,True,4,False,55.3,530,40,10.0,5,,,,0.0,0.868734738,"['plan_execution_error', 'sequence_error', 'collision_detection_failure']","['backtrack_and_replan', 'backtrack_and_replan', 'reset_and_restart']",harm_detection_and_avoidance,"['repeated_harm', 'consumption_mistake', 'no_learning_from_damage']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_42,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,1,True,22.6,219,17,8.5,4,,,,0.0,0.82042635,['collision_detection_failure'],['request_clarification'],conditional_behavior,['interface_confusion']
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_42,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,5,False,92.0,873,60,12.0,7,,,,0.0,0.978826172,"['pathfinding_error', 'movement_confusion', 'collision_detection_failure', 'plan_execution_error']","['seek_alternative_path', 'use_fallback_strategy', 'manual_intervention', 'backtrack_and_replan']",sequence_scaling,"['combat_fatigue', 'target_confusion', 'health_management']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_42,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,6,False,250.7,1253,159,26.5,18,,,,0.0,0.951509881,"['collision_detection_failure', 'collision_detection_failure', 'sequence_error', 'plan_execution_error', 'plan_execution_error']","['use_fallback_strategy', 'retry_with_modified_prompt', 'backtrack_and_replan', 'simplify_approach', 'backtrack_and_replan']",social_interaction,"['npc_not_found', 'interaction_failed', 'dialogue_stuck']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_42,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,True,7,False,173.0,1713,90,12.9,8,,,,0.0,0.928770581,"['collision_detection_failure', 'sequence_error', 'collision_detection_failure', 'pathfinding_error', 'pathfinding_error']","['reset_and_restart', 'retry_with_modified_prompt', 'manual_intervention', 'simplify_approach', 'reset_and_restart']",quest_chain_management,"['npc_mix_up', 'quest_state_confusion', 'incomplete_reporting']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_42,9,Kill one more goblin,systematicity,pattern_reuse,2,True,2,False,39.4,280,23,11.5,6,,,,0.0,0.961743663,['sequence_error'],['seek_alternative_path'],skill_transfer,['overconfidence']
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_42,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,False,16,False,612.5,4676,447,27.9,0,,,,0.0,0.958665298,"['collision_detection_failure', 'sequence_error', 'sequence_error', 'goal_misunderstanding', 'movement_confusion']","['simplify_approach', 'retry_with_modified_prompt', 'backtrack_and_replan', 'use_fallback_strategy', 'backtrack_and_replan']",advanced_strategy,"['state_management_failure', 'complexity_overload', 'sequence_break']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_42,1,Find the bag of gold and grab it,primitive,navigation,1,True,1,True,53.0,491,34,8.5,6,,,,0.011105163,1.0,"['movement_confusion', 'sequence_error', 'movement_confusion']","['use_fallback_strategy', 'simplify_approach', 'simplify_approach']",basic_interaction,"['wrong_direction', 'path_blocked', 'collision_stuck']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_42,2,Find the goblin and kill it,primitive,combat,2,True,7,False,156.6,918,81,11.6,10,,,,0.043683095,1.0,"['plan_execution_error', 'movement_confusion', 'sequence_error', 'goal_misunderstanding', 'plan_execution_error']","['reset_and_restart', 'seek_alternative_path', 'seek_alternative_path', 'reset_and_restart', 'simplify_approach']",combat_mechanics,"['health_depletion', 'enemy_detection_failure', 'combat_strategy_error']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_42,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,5,False,181.9,617,126,25.2,19,,,,0.041967893,1.0,"['goal_misunderstanding', 'movement_confusion', 'pathfinding_error', 'sequence_error']","['manual_intervention', 'backtrack_and_replan', 'manual_intervention', 'request_clarification']",inventory_management,"['incomplete_collection', 'inventory_full', 'item_confusion']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_42,4,"Consume mushroom, then meat",learning,critical_learning,3,True,4,False,158.3,552,69,17.2,14,,,,0.002744975,1.0,"['sequence_error', 'plan_execution_error', 'pathfinding_error']","['simplify_approach', 'reset_and_restart', 'use_fallback_strategy']",harm_detection_and_avoidance,"['repeated_harm', 'consumption_mistake', 'no_learning_from_damage']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_42,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,3,False,89.0,452,42,14.0,12,,,,0.001982224,1.0,"['plan_execution_error', 'movement_confusion']","['request_clarification', 'manual_intervention']",conditional_behavior,"['action_unavailable', 'interface_confusion']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_42,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,10,False,301.2,1889,180,18.0,18,,,,0.111322421,1.0,"['pathfinding_error', 'plan_execution_error', 'goal_misunderstanding', 'sequence_error', 'collision_detection_failure']","['seek_alternative_path', 'reset_and_restart', 'request_clarification', 'reset_and_restart', 'reset_and_restart']",sequence_scaling,"['health_management', 'combat_fatigue', 'target_confusion']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_42,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,9,False,219.3,1936,164,18.2,19,,,,0.021160666,1.0,"['collision_detection_failure', 'pathfinding_error', 'pathfinding_error', 'movement_confusion', 'plan_execution_error']","['retry_with_modified_prompt', 'retry_with_modified_prompt', 'request_clarification', 'request_clarification', 'backtrack_and_replan']",social_interaction,"['interaction_failed', 'dialogue_stuck', 'npc_not_found']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_42,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,False,16,False,894.4,2967,413,25.8,0,,,,0.048981934,1.0,"['plan_execution_error', 'collision_detection_failure', 'plan_execution_error', 'collision_detection_failure', 'pathfinding_error']","['reset_and_restart', 'request_clarification', 'backtrack_and_replan', 'seek_alternative_path', 'retry_with_modified_prompt']",quest_chain_management,"['npc_mix_up', 'quest_state_confusion', 'incomplete_reporting']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_42,9,Kill one more goblin,systematicity,pattern_reuse,2,True,6,False,111.5,604,63,10.5,10,,,,0.012898072,1.0,"['pathfinding_error', 'collision_detection_failure', 'pathfinding_error', 'plan_execution_error', 'collision_detection_failure']","['reset_and_restart', 'backtrack_and_replan', 'request_clarification', 'retry_with_modified_prompt', 'reset_and_restart']",skill_transfer,"['pattern_degradation', 'overconfidence', 'skill_decay']"
Gemini-2.5-Pro,AGEL-Comp-w/o-ILP,42,Gemini-2.5-Pro_AGEL-Comp-w/o-ILP_42,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,False,16,False,1011.6,5092,474,29.6,0,,,,0.065813021,1.0,"['movement_confusion', 'goal_misunderstanding', 'movement_confusion', 'pathfinding_error', 'movement_confusion']","['use_fallback_strategy', 'request_clarification', 'retry_with_modified_prompt', 'backtrack_and_replan', 'simplify_approach']",advanced_strategy,"['complexity_overload', 'sequence_break', 'state_management_failure']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,123,Gemini-2.5-Pro_MLLM-Agent-Baseline_123,1,Find the bag of gold and grab it,primitive,navigation,1,True,1,True,22.3,365,15,5.0,5,,,,0.0,1.0,"['pathfinding_error', 'plan_execution_error']","['use_fallback_strategy', 'backtrack_and_replan']",basic_interaction,"['path_blocked', 'wrong_direction']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,123,Gemini-2.5-Pro_MLLM-Agent-Baseline_123,2,Find the goblin and kill it,primitive,combat,2,True,6,False,168.6,931,95,15.8,12,,,,0.0,1.0,"['goal_misunderstanding', 'movement_confusion', 'plan_execution_error', 'sequence_error', 'plan_execution_error']","['manual_intervention', 'seek_alternative_path', 'manual_intervention', 'retry_with_modified_prompt', 'use_fallback_strategy']",combat_mechanics,"['health_depletion', 'combat_strategy_error', 'enemy_detection_failure']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,123,Gemini-2.5-Pro_MLLM-Agent-Baseline_123,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,5,False,199.1,802,102,20.4,23,,,,0.0,1.0,"['pathfinding_error', 'movement_confusion', 'movement_confusion', 'plan_execution_error']","['simplify_approach', 'backtrack_and_replan', 'backtrack_and_replan', 'reset_and_restart']",inventory_management,"['inventory_full', 'item_confusion', 'incomplete_collection']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,123,Gemini-2.5-Pro_MLLM-Agent-Baseline_123,4,"Consume mushroom, then meat",learning,critical_learning,3,True,5,False,133.5,1132,68,13.6,13,,,,0.0,1.0,"['movement_confusion', 'collision_detection_failure', 'collision_detection_failure', 'pathfinding_error']","['use_fallback_strategy', 'simplify_approach', 'manual_intervention', 'manual_intervention']",harm_detection_and_avoidance,"['consumption_mistake', 'repeated_harm', 'no_learning_from_damage']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,123,Gemini-2.5-Pro_MLLM-Agent-Baseline_123,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,3,False,70.9,384,39,13.0,12,,,,0.0,1.0,"['goal_misunderstanding', 'plan_execution_error']","['seek_alternative_path', 'backtrack_and_replan']",conditional_behavior,"['interface_confusion', 'wrong_menu']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,123,Gemini-2.5-Pro_MLLM-Agent-Baseline_123,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,8,False,466.9,1703,219,27.4,22,,,,0.0,1.0,"['goal_misunderstanding', 'goal_misunderstanding', 'plan_execution_error', 'sequence_error', 'plan_execution_error']","['manual_intervention', 'manual_intervention', 'reset_and_restart', 'use_fallback_strategy', 'use_fallback_strategy']",sequence_scaling,"['combat_fatigue', 'target_confusion', 'health_management']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,123,Gemini-2.5-Pro_MLLM-Agent-Baseline_123,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,8,False,175.2,1506,107,13.4,15,,,,0.0,1.0,"['plan_execution_error', 'goal_misunderstanding', 'collision_detection_failure', 'pathfinding_error', 'sequence_error']","['retry_with_modified_prompt', 'request_clarification', 'backtrack_and_replan', 'backtrack_and_replan', 'retry_with_modified_prompt']",social_interaction,"['interaction_failed', 'npc_not_found', 'dialogue_stuck']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,123,Gemini-2.5-Pro_MLLM-Agent-Baseline_123,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,True,14,False,645.0,3153,338,24.1,22,,,,0.0,1.0,"['pathfinding_error', 'goal_misunderstanding', 'goal_misunderstanding', 'movement_confusion', 'movement_confusion']","['manual_intervention', 'simplify_approach', 'backtrack_and_replan', 'simplify_approach', 'request_clarification']",quest_chain_management,"['incomplete_reporting', 'npc_mix_up', 'quest_state_confusion']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,123,Gemini-2.5-Pro_MLLM-Agent-Baseline_123,9,Kill one more goblin,systematicity,pattern_reuse,2,True,4,False,63.5,558,32,8.0,5,,,,0.0,1.0,"['collision_detection_failure', 'collision_detection_failure', 'collision_detection_failure']","['backtrack_and_replan', 'request_clarification', 'simplify_approach']",skill_transfer,"['pattern_degradation', 'overconfidence', 'skill_decay']"
Gemini-2.5-Pro,MLLM-Agent-Baseline,123,Gemini-2.5-Pro_MLLM-Agent-Baseline_123,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,False,16,False,735.2,4928,350,21.9,0,,,,0.0,1.0,"['goal_misunderstanding', 'pathfinding_error', 'pathfinding_error', 'plan_execution_error', 'sequence_error']","['simplify_approach', 'backtrack_and_replan', 'seek_alternative_path', 'use_fallback_strategy', 'reset_and_restart']",advanced_strategy,"['complexity_overload', 'sequence_break', 'state_management_failure']"
Gemini-2.5-Pro,AGEL-Comp-Full-System,123,Gemini-2.5-Pro_AGEL-Comp-Full-System_123,1,Find the bag of gold and grab it,primitive,navigation,1,True,1,True,8.0,75,6,6.0,3,,12.0,0.0,0.012371083,0.940128833,,,basic_interaction,
Gemini-2.5-Pro,AGEL-Comp-Full-System,123,Gemini-2.5-Pro_AGEL-Comp-Full-System_123,2,Find the goblin and kill it,primitive,combat,2,True,1,True,16.0,275,16,8.0,5,1.0,17.0,0.0,0.010555632,0.940873157,['movement_confusion'],['reset_and_restart'],combat_mechanics,['enemy_detection_failure']
Gemini-2.5-Pro,AGEL-Comp-Full-System,123,Gemini-2.5-Pro_AGEL-Comp-Full-System_123,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,1,True,15.7,155,17,17.0,11,,14.0,1.0,0.005566402,0.914810498,,,inventory_management,
Gemini-2.5-Pro,AGEL-Comp-Full-System,123,Gemini-2.5-Pro_AGEL-Comp-Full-System_123,4,"Consume mushroom, then meat",learning,critical_learning,3,True,1,True,27.2,309,19,9.5,6,1.0,18.0,1.0,0.024424929,0.948997926,['pathfinding_error'],['reset_and_restart'],harm_detection_and_avoidance,['no_learning_from_damage']
Gemini-2.5-Pro,AGEL-Comp-Full-System,123,Gemini-2.5-Pro_AGEL-Comp-Full-System_123,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,1,True,10.1,90,8,8.0,4,,7.0,0.0,0.026520598,0.959201624,,,conditional_behavior,
Gemini-2.5-Pro,AGEL-Comp-Full-System,123,Gemini-2.5-Pro_AGEL-Comp-Full-System_123,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,1,True,12.8,101,12,12.0,7,,16.0,1.0,0.038405068,0.941138592,,,sequence_scaling,
Gemini-2.5-Pro,AGEL-Comp-Full-System,123,Gemini-2.5-Pro_AGEL-Comp-Full-System_123,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,2,False,75.4,308,51,25.5,16,1.0,14.0,0.0,0.027031253,0.99534202,['goal_misunderstanding'],['seek_alternative_path'],social_interaction,['dialogue_stuck']
Gemini-2.5-Pro,AGEL-Comp-Full-System,123,Gemini-2.5-Pro_AGEL-Comp-Full-System_123,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,True,4,False,118.4,670,97,24.2,16,1.3,25.0,1.0,0.040092896,0.951519581,"['collision_detection_failure', 'collision_detection_failure', 'movement_confusion']","['simplify_approach', 'seek_alternative_path', 'simplify_approach']",quest_chain_management,"['incomplete_reporting', 'quest_state_confusion', 'npc_mix_up']"
Gemini-2.5-Pro,AGEL-Comp-Full-System,123,Gemini-2.5-Pro_AGEL-Comp-Full-System_123,9,Kill one more goblin,systematicity,pattern_reuse,2,True,1,True,9.9,117,7,7.0,3,,7.0,0.0,0.05713531,0.846287978,,,skill_transfer,
Gemini-2.5-Pro,AGEL-Comp-Full-System,123,Gemini-2.5-Pro_AGEL-Comp-Full-System_123,10,"Kill goblin by standing top, convert to archer, and shoot",productivity,complex_sequence,5,True,3,False,69.1,580,57,19.0,11,1.6,10.0,0.0,0.013951152,0.896824954,"['sequence_error', 'goal_misunderstanding']","['backtrack_and_replan', 'use_fallback_strategy']",advanced_strategy,"['complexity_overload', 'state_management_failure']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_123,1,Find the bag of gold and grab it,primitive,navigation,1,True,1,True,7.9,109,4,4.0,3,,,,0.0,0.842631239,,,basic_interaction,
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_123,2,Find the goblin and kill it,primitive,combat,2,True,5,False,81.5,523,43,8.6,5,,,,0.0,0.91518361,"['collision_detection_failure', 'movement_confusion', 'pathfinding_error', 'sequence_error']","['retry_with_modified_prompt', 'seek_alternative_path', 'reset_and_restart', 'manual_intervention']",combat_mechanics,"['enemy_detection_failure', 'health_depletion', 'combat_strategy_error']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_123,3,"Find and grab the mushroom, meat, and pumpkin",primitive,multi_collection,3,True,3,False,72.2,447,50,16.7,9,,,,0.0,0.913925362,"['goal_misunderstanding', 'pathfinding_error']","['simplify_approach', 'backtrack_and_replan']",inventory_management,"['item_confusion', 'inventory_full']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_123,4,"Consume mushroom, then meat",learning,critical_learning,3,True,3,False,25.8,539,15,5.0,3,,,,0.0,0.890589706,"['collision_detection_failure', 'sequence_error']","['simplify_approach', 'manual_intervention']",harm_detection_and_avoidance,"['repeated_harm', 'consumption_mistake']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_123,5,Check the stats and consume pumpkin,conditional,ui_interaction,2,True,2,False,39.5,203,24,12.0,8,,,,0.0,0.826580234,['collision_detection_failure'],['use_fallback_strategy'],conditional_behavior,['interface_confusion']
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_123,6,Kill two goblins and one sheep,productivity,scaled_combat,3,True,5,False,186.2,775,103,20.6,13,,,,0.0,0.891365461,"['sequence_error', 'plan_execution_error', 'plan_execution_error', 'goal_misunderstanding']","['reset_and_restart', 'retry_with_modified_prompt', 'request_clarification', 'manual_intervention']",sequence_scaling,"['combat_fatigue', 'target_confusion', 'health_management']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_123,7,Find Purple Bob and interact with him,primitive,npc_interaction,4,True,7,False,165.5,1311,129,18.4,13,,,,0.0,0.900531947,"['movement_confusion', 'plan_execution_error', 'sequence_error', 'sequence_error', 'pathfinding_error']","['request_clarification', 'seek_alternative_path', 'seek_alternative_path', 'retry_with_modified_prompt', 'use_fallback_strategy']",social_interaction,"['npc_not_found', 'dialogue_stuck', 'interaction_failed']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_123,8,Find Brother Blue and report back to Purple Bob,systematicity,multi_npc_quest,4,True,7,False,148.9,1245,90,12.9,9,,,,0.0,0.904750912,"['pathfinding_error', 'pathfinding_error', 'pathfinding_error', 'pathfinding_error', 'goal_misunderstanding']","['reset_and_restart', 'retry_with_modified_prompt', 'backtrack_and_replan', 'retry_with_modified_prompt', 'backtrack_and_replan']",quest_chain_management,"['incomplete_reporting', 'quest_state_confusion', 'npc_mix_up']"
Gemini-2.5-Pro,AGEL-Comp-w/o-NTP,123,Gemini-2.5-Pro_AGEL-Comp-w/o-NTP_123,9,Kill one more goblin,systematicity,pattern_reuse,2,True,1,True,19.1,107,11,11.0,6,,,,0.0,0.928855019,,,skill_transfer,
